id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
227856,CommonsLoggingListener.java,src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,f463bd2cab8b132695d8bf60c889212628eba281,Conor MacNeill ,2003-07-05 14:34:13,"","","","","",0,t,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,278781dcd669412e5e35cc95d8a96e0b2a278f50,Antoine Levy-Lambert ,2004-02-09 21:05:47,"","","","","",0,DESIGN,70,90,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @author Erik Hatcher
 * @since Ant 1.5
 */"
227920,CommonsLoggingListener.java,src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,"","","","","",0,f,,,,src/main/org/apache/tools/ant/listener/CommonsLoggingListener.java,789422e131b6c2c003d94f394169a64297e986c6,Jan Matrne ,2014-07-04 15:05:12,"","","","","",0,DESIGN,33,52,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @since Ant 1.5
 */"
229904,AbstractCvsTask.java,src/main/org/apache/tools/ant/taskdefs/Cvs.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",74,t,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,da5f3bfd256e383926c6ece58dba15a7d4bd5761,Matthew Jason Benson ,2012-08-21 14:27:46,FUNCTION,protected,void,runCommand,Commandline toExecute ,261,DESIGN,76,77,// XXX: we should use JCVS (www.ice.com/JCVS) instead of command line // execution so that we don't rely on having native CVS stuff around (SM)
232949,AbstractCvsTask.java,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,0140d366bee84655d27d23f5c3b1af5cdbae0e7a,Stefan Bodewig ,2008-10-16 12:41:52,FUNCTION,protected,void,runCommand,Commandline toExecute ,257,f,,,,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,protected,void,runCommand,Commandline toExecute ,262,DESIGN,273,274,"// non-standard environment variable used by CVSNT, WinCVS // and others"
233348,AbstractCvsTask.java,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,protected,void,runCommand,Commandline toExecute ,261,f,,,,src/main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,protected,void,runCommand,Commandline toExecute ,262,DESIGN,262,264,// TODO: we should use JCVS (www.ice.com/JCVS) instead of // command line execution so that we don't rely on having // native CVS stuff around (SM)
237375,Ant.java,src/main/org/apache/tools/ant/taskdefs/Ant.java,2ae23a6a4b6246a53bb97a6df1a089b549b84391,Peter Reilly ,2003-09-10 13:57:20,FUNCTION,private,void,overrideProperties,"",445,f,,,,src/main/org/apache/tools/ant/taskdefs/Ant.java,bed22b00f729da46ea6ed768d5f30014d919bcc6,Jan Materne ,2014-04-10 10:24:18,FUNCTION,private,void,overrideProperties,"",488,DESIGN,446,447,// remove duplicate properties - last property wins // Needed for backward compatibility
242341,AntStructure.java,src/main/org/apache/tools/ant/taskdefs/AntStructure.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public,void,printElementDecl,"PrintWriter out, Project p, String name, Class < ? element ",278,f,,,,src/main/org/apache/tools/ant/taskdefs/AntStructure.java,df33426bf23dd97171dc3e0e7cb85de87d421bce,Stefan Bodewig ,2014-07-12 18:06:55,FUNCTION,public,void,printElementDecl,"final PrintWriter out, final Project p, final String name, final Class < ? element ",280,DESIGN,290,294,"/*
                 * TODO - failed to load the class properly.
                 *
                 * should we print a warning here?
                 */"
242343,AntStructure.java,src/main/org/apache/tools/ant/taskdefs/AntStructure.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public static final,boolean,isNmtoken,String s ,432,f,,,,src/main/org/apache/tools/ant/taskdefs/AntStructure.java,df33426bf23dd97171dc3e0e7cb85de87d421bce,Stefan Bodewig ,2014-07-12 18:06:55,FUNCTION,public static final,boolean,isNmtoken,final String s ,434,DESIGN,436,436,// TODO - we are committing CombiningChar and Extender here
249845,Classloader.java,src/main/org/apache/tools/ant/taskdefs/Classloader.java,c69730f54fdab3740ea8b83b8800085e612d7388,Costin Manolache ,2002-12-24 01:27:45,FUNCTION,public,void,execute,"",164,t,6ee5317ca34e43ca1d62e890dcf034eb44cca649,Conor MacNeill ,2003-07-06 09:03:18,src/main/org/apache/tools/ant/taskdefs/Classloader.java,52303f0a54fcc2f8cb76b80d19c8d5a56eb2f9a1,Stefan Bodewig ,2003-04-22 07:35:17,FUNCTION,public,void,execute,"",171,DESIGN,184,184,// XXX maybe use reflection to addPathElement ( other patterns ?)
250263,Classloader.java,src/main/org/apache/tools/ant/taskdefs/Classloader.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public,void,execute,"",162,f,,,,src/main/org/apache/tools/ant/taskdefs/Classloader.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,public,void,execute,"",162,DESIGN,181,181,// TODO maybe use reflection to addPathElement (other patterns ?)
250271,Classloader.java,src/main/org/apache/tools/ant/taskdefs/Classloader.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public,void,execute,"",162,f,,,,src/main/org/apache/tools/ant/taskdefs/Classloader.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,public,void,execute,"",162,DESIGN,238,238,// TODO add exceptions
254037,Concat.java,src/main/org/apache/tools/ant/taskdefs/Concat.java,c5a01d909ced9e431f155f2225d8232d1301cbde,Jacobus Martinus Kruithof ,2005-06-12 17:55:14,FUNCTION,private,ResourceCollection,validate,"",358,t,aa64100b484c2b62afca3004bcb0a518c4284545,Matthew Jason Benson ,2005-06-13 16:09:49,src/main/org/apache/tools/ant/taskdefs/Concat.java,c5a01d909ced9e431f155f2225d8232d1301cbde,Jacobus Martinus Kruithof ,2005-06-12 17:55:14,FUNCTION,private,ResourceCollection,validate,"",358,DESIGN,434,437,"//TODO jkf, Seems the following code, or code like the  //following code is missing, can someone confirm? //outofdate = (r.getLastModified()==0L ||  //        r.getLastModified() > destinationFile.lastModified())"
254764,Concat.java,src/main/org/apache/tools/ant/taskdefs/Concat.java,b941f2ef443cbbaec2b995b3c34958067c4979c3,Matthew Jason Benson ,2007-05-09 16:41:35,FUNCTION,private,Reader,getFilteredReader,Reader r ,919,f,,,,src/main/org/apache/tools/ant/taskdefs/Concat.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,private,Reader,getFilteredReader,Reader r ,942,DESIGN,928,928,"//used to be a BufferedReader here, but we should be buffering lower:"
256568,Copy.java,src/main/org/apache/tools/ant/taskdefs/Copy.java,11726913314bafc8d9b68ccc7d7855f1d77a15b3,Stefan Bodewig ,2000-10-13 09:43:47,FUNCTION,public,void,execute,"",164,t,f613801836c18d2ed1d7da7deab40f0867b99620,Stefan Bodewig ,2002-04-11 08:43:51,src/main/org/apache/tools/ant/taskdefs/Copy.java,35871351d8ef951cd40dff2601df6e2e355a0b42,Diane Holt ,2002-04-01 03:49:51,FUNCTION,public,void,execute,"",302,DESIGN,195,196,// clean up destDir again - so this instance can be used a second // time without throwing an exception
257677,Copy.java,src/main/org/apache/tools/ant/taskdefs/Copy.java,f613801836c18d2ed1d7da7deab40f0867b99620,Stefan Bodewig ,2002-04-11 08:43:51,FUNCTION,public,void,execute,"",304,f,,,,src/main/org/apache/tools/ant/taskdefs/Copy.java,df33426bf23dd97171dc3e0e7cb85de87d421bce,Stefan Bodewig ,2014-07-12 18:06:55,FUNCTION,public,void,execute,"",432,DESIGN,364,365,"// clean up again, so this instance can be used a second // time"
259658,Copy.java,src/main/org/apache/tools/ant/taskdefs/Copy.java,47b6202445e14bb51602a411a77b778e9aafa750,Jan Materne ,2005-08-08 20:07:18,FUNCTION,public,void,add,ResourceCollection res ,291,t,d93d7b09161b9fed366062f9fc095e46e772a69e,Stefan Bodewig ,2005-09-28 18:42:46,src/main/org/apache/tools/ant/taskdefs/Copy.java,47b6202445e14bb51602a411a77b778e9aafa750,Jan Materne ,2005-08-08 20:07:18,FUNCTION,public,void,add,ResourceCollection res ,291,DESIGN,282,290,"/* JHM: It would be the finest solution to use this method directly.
     * But if I understood the IntrospectionHelper(final Class bean) 
     * right - especially line 258ff (the last ""else if"" statement), 
     * I must have a <b>class</b> with an no-arg constructor. But I only 
     * have an interface. :-(
     * So I have to add the three methods ... But I can reuse this
     * method :-)
     *  
     */"
259659,Copy.java,src/main/org/apache/tools/ant/taskdefs/Copy.java,47b6202445e14bb51602a411a77b778e9aafa750,Jan Materne ,2005-08-08 20:07:18,FUNCTION,public,void,add,ResourceCollection res ,291,t,d93d7b09161b9fed366062f9fc095e46e772a69e,Stefan Bodewig ,2005-09-28 18:42:46,src/main/org/apache/tools/ant/taskdefs/Copy.java,47b6202445e14bb51602a411a77b778e9aafa750,Jan Materne ,2005-08-08 20:07:18,FUNCTION,public,void,add,ResourceCollection res ,291,DESIGN,292,292,//TODO: implement resources
259725,Copy.java,src/main/org/apache/tools/ant/taskdefs/Copy.java,d93d7b09161b9fed366062f9fc095e46e772a69e,Stefan Bodewig ,2005-09-28 18:42:46,FUNCTION,public,void,execute,"",380,f,,,,src/main/org/apache/tools/ant/taskdefs/Copy.java,df33426bf23dd97171dc3e0e7cb85de87d421bce,Stefan Bodewig ,2014-07-12 18:06:55,FUNCTION,public,void,execute,"",432,DESIGN,420,434,"/* for historical and performance reasons we have to do
	       things in a rather complex way.
	    
	       (1) Move is optimized to move directories if a fileset
	       has been included completely, therefore FileSets need a
	       special treatment.  This is also required to support
	       the failOnError semantice (skip filesets with broken
	       basedir but handle the remaining collections).

	       (2) We carry around a few protected methods that work
	       on basedirs and arrays of names.  To optimize stuff, all
	       resources with the same basedir get collected in
	       separate lists and then each list is handled in one go.
	    */"
262858,CopyPath.java,src/main/org/apache/tools/ant/taskdefs/CopyPath.java,c5e898eba1186671ae711c74497362310391b6b5,Jacobus Martinus Kruithof ,2005-06-12 18:04:16,"","","","","",0,f,,,,src/main/org/apache/tools/ant/taskdefs/CopyPath.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,"","","","","",0,DESIGN,49,49,"//TODO not read, yet in a public setter"
262940,CopyPath.java,src/main/org/apache/tools/ant/taskdefs/CopyPath.java,0a5cf98f65e6ff720094f43785a702a9a4fc57c4,Peter Reilly ,2006-11-18 18:13:55,FUNCTION,public,void,setGranularity,long granularity ,126,f,,,,src/main/org/apache/tools/ant/taskdefs/CopyPath.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,public,void,setGranularity,long granularity ,129,DESIGN,119,125,"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */"
263000,Cvs.java,src/main/org/apache/tools/ant/taskdefs/Cvs.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",74,t,5c39c18686cb56e64fcf3098a637c1399030865d,Erik Hatcher ,2002-02-06 23:54:10,src/main/org/apache/tools/ant/taskdefs/Cvs.java,f3577cdb5ce536ebcae232a268d7e01f1897e4e9,Stefan Bodewig ,2002-01-10 13:59:39,FUNCTION,public,void,execute,"",146,DESIGN,76,77,// XXX: we should use JCVS (www.ice.com/JCVS) instead of command line // execution so that we don't rely on having native CVS stuff around (SM)
264117,Definer.java,src/main/org/apache/tools/ant/taskdefs/Taskdef.java,efbabaf8490199bb4a3a83ad20bbf5cff81dbd1b,akv ,2000-03-02 20:40:04,"","","","","",0,t,4a96c6e0b749451b20d1ea87c584881915e66ba4,Stefan Bodewig ,2000-09-04 13:19:54,src/main/org/apache/tools/ant/taskdefs/Taskdef.java,23f7147dc6fa39ffc7166e5b3d52fb696577ca37,Stefan Bodewig ,2000-08-10 12:58:55,"","","","","",0,DESIGN,68,72,// // REVISIT: Is this the right thing to do? //          I moved the body of execute() into init(). //                               - akv //
264262,Definer.java,src/main/org/apache/tools/ant/taskdefs/Definer.java,ca91f8cb7e4f2bfe1a191dea6126a32649af9565,Magesh Umasankar ,2002-06-01 12:26:43,FUNCTION,private,AntClassLoader,createLoader,"",229,t,b404a282b25f5b01eeb1646495eb2f36f675ebe9,Stefan Bodewig ,2003-04-23 15:03:06,src/main/org/apache/tools/ant/taskdefs/Definer.java,24436a1c922162464396caca82dd88c9c04d6d6a,Stefan Bodewig ,2003-03-07 11:23:16,FUNCTION,private,ClassLoader,createLoader,"",274,DESIGN,232,235,// Generate the 'reuse' name automatically from the reference. // This allows <taskdefs> that work on both ant1.4 and ant1.5. // ( in 1.4 it'll require the task/type to be in classpath if they //   are used togheter ).
264486,Definer.java,src/main/org/apache/tools/ant/taskdefs/Definer.java,e8a83719cd6439a1ac94f5d495f6889be8b81238,Costin Manolache ,2002-12-29 05:56:26,FUNCTION,private,ClassLoader,createLoader,"",274,t,b404a282b25f5b01eeb1646495eb2f36f675ebe9,Stefan Bodewig ,2003-04-23 15:03:06,src/main/org/apache/tools/ant/taskdefs/Definer.java,24436a1c922162464396caca82dd88c9c04d6d6a,Stefan Bodewig ,2003-03-07 11:23:16,FUNCTION,private,ClassLoader,createLoader,"",274,DESIGN,316,317,// XXX Probably it would be better to reuse getClass().getClassLoader() // I don't think we need a new ( identical ) loader for each task
273793,Exec.java,src/main/org/apache/tools/ant/taskdefs/Exec.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",72,t,fd287b3a808daed93021646efdcf52a31957e35a,Stefano Mazzocchi ,2000-01-23 11:39:13,src/main/org/apache/tools/ant/taskdefs/Exec.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",72,DESIGN,83,84,// XXX: we should use JCVS (www.ice.com/JCVS) instead of command line // execution so that we don't rely on having native CVS stuff around (SM)
274613,ExecTask.java,src/main/org/apache/tools/ant/taskdefs/Exec.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",72,t,fd287b3a808daed93021646efdcf52a31957e35a,Stefano Mazzocchi ,2000-01-23 11:39:13,src/main/org/apache/tools/ant/taskdefs/Exec.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,public,void,execute,"",72,DESIGN,83,84,// XXX: we should use JCVS (www.ice.com/JCVS) instead of command line // execution so that we don't rely on having native CVS stuff around (SM)
279294,Execute.java,src/main/org/apache/tools/ant/taskdefs/Execute.java,cc3fb0c926f28067dafd3d52d88d016fc6f8a986,Peter Donald ,2000-12-07 00:45:22,FUNCTION,private static,String,getProcEnvCommand,"",178,t,73a8298528b981531cc4ff7081f1b60c9c315793,Peter Donald ,2001-04-11 22:44:19,src/main/org/apache/tools/ant/taskdefs/Execute.java,7435b27b914764c3845b4821363ffeb4ddfe89cd,Conor MacNeill ,2001-02-18 13:44:44,FUNCTION,private static,String,getProcEnvCommand,"",178,DESIGN,181,182,"// Mac // TODO: I have no idea how to get it, someone must fix it"
279618,Execute.java,src/main/org/apache/tools/ant/taskdefs/Execute.java,73a8298528b981531cc4ff7081f1b60c9c315793,Peter Donald ,2001-04-11 22:44:19,FUNCTION,private static,String,getProcEnvCommand,"",178,t,d17f3c4f2af31dd15b59bc9a2a42fdf2a6854c92,Stefan Bodewig ,2001-10-31 11:05:00,src/main/org/apache/tools/ant/taskdefs/Execute.java,d12e6411ccc654bc10c102c8a085b6b0e4634f8b,Stephane Bailliez ,2001-10-28 21:31:01,FUNCTION,private static,String,getProcEnvCommand,"",200,DESIGN,193,194,"// OS 9 and previous // TODO: I have no idea how to get it, someone must fix it"
280208,Execute.java,src/main/org/apache/tools/ant/taskdefs/Execute.java,d17f3c4f2af31dd15b59bc9a2a42fdf2a6854c92,Stefan Bodewig ,2001-10-31 11:05:00,FUNCTION,private static,String,getProcEnvCommand,"",205,t,ab9f91736afcdd65e4ca1da6c627f4df71f5289a,Stefan Bodewig ,2001-11-02 07:56:53,src/main/org/apache/tools/ant/taskdefs/Execute.java,d17f3c4f2af31dd15b59bc9a2a42fdf2a6854c92,Stefan Bodewig ,2001-10-31 11:05:00,FUNCTION,private static,String,getProcEnvCommand,"",205,DESIGN,234,235,"// MAC OS 9 and previous, Netware // TODO: I have no idea how to get it, someone must fix it"
280278,Execute.java,src/main/org/apache/tools/ant/taskdefs/Execute.java,ab9f91736afcdd65e4ca1da6c627f4df71f5289a,Stefan Bodewig ,2001-11-02 07:56:53,FUNCTION,private static,String,getProcEnvCommand,"",205,f,,,,src/main/org/apache/tools/ant/taskdefs/Execute.java,0ca8c46cc3286de3ac42e78d30ce8b9b126872f5,Stefan Bodewig ,2015-11-07 18:20:06,FUNCTION,private static,String,getProcEnvCommand,"",194,DESIGN,238,239,"// MAC OS 9 and previous // TODO: I have no idea how to get it, someone must fix it"
287427,Execute.java,src/main/org/apache/tools/ant/taskdefs/Execute.java,c5e898eba1186671ae711c74497362310391b6b5,Jacobus Martinus Kruithof ,2005-06-12 18:04:16,"","","","","",0,t,de5ed88e5e59cd9eb7f0c91714b1551635aea835,Jacobus Martinus Kruithof ,2009-04-25 10:55:30,src/main/org/apache/tools/ant/taskdefs/Execute.java,94dd480d07ac2028fc94d46a253abcd2ddb189a8,Jacobus Martinus Kruithof ,2008-01-04 17:45:12,"","","","","",0,DESIGN,62,62,//TODO: nothing appears to read this but is set using a public setter.
291549,ExecuteJava.java,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,5aeca1e0e3b1c76c1de38afaf2e6d0f5cc2f5648,Jesse N. Glick ,2005-03-29 20:39:00,FUNCTION,public,void,execute,Project project ,113,t,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,da5f3bfd256e383926c6ece58dba15a7d4bd5761,Matthew Jason Benson ,2012-08-21 14:27:46,FUNCTION,public,void,execute,Project project ,115,DESIGN,149,149,// XXX is the following really necessary? it is in the same thread group...
291555,ExecuteJava.java,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,5aeca1e0e3b1c76c1de38afaf2e6d0f5cc2f5648,Jesse N. Glick ,2005-03-29 20:39:00,FUNCTION,public,void,execute,Project project ,113,t,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,da5f3bfd256e383926c6ece58dba15a7d4bd5761,Matthew Jason Benson ,2012-08-21 14:27:46,FUNCTION,public,void,execute,Project project ,115,DESIGN,185,185,// XXX could perhaps also call thread.stop(); not sure if anyone cares
291765,ExecuteJava.java,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public,void,execute,Project project ,115,f,,,,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,public,void,execute,Project project ,116,DESIGN,157,157,// TODO is the following really necessary? it is in the same thread group...
291771,ExecuteJava.java,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,public,void,execute,Project project ,115,f,,,,src/main/org/apache/tools/ant/taskdefs/ExecuteJava.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,public,void,execute,Project project ,116,DESIGN,191,191,// TODO could perhaps also call thread.stop(); not sure if anyone cares
293674,ExecuteOn.java,src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,809cec5240cb205fe82a621a27246820ee3a6013,Matthew Jason Benson ,2005-01-24 21:55:44,FUNCTION,protected,void,checkConfiguration,"",268,f,,,,src/main/org/apache/tools/ant/taskdefs/ExecuteOn.java,bf6026a147e879837eaad2a16348ae2162829867,Jan Matrne ,2014-07-03 22:38:04,FUNCTION,protected,void,checkConfiguration,"",299,DESIGN,269,270,"//     * @TODO using taskName here is brittle, as a user could override it. //     *       this should probably be modified to use the classname instead."
298845,FixCRLF.java,src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,722f6306c7ce1bcfed6c1baacb939978cd48fc6b,Conor MacNeill ,2001-08-05 22:17:26,FUNCTION,private,boolean,filesEqual,"File file1, File file2 ",423,t,4db248f63f4583aff79dc9d43cb64d84d4e33eb9,Stefan Bodewig ,2001-11-19 13:58:52,src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,286537d1f81a29fff0b913229d7750604265ea71,Stefan Bodewig ,2001-11-13 14:49:48,FUNCTION,private,boolean,filesEqual,"File file1, File file2 ",395,DESIGN,441,443,"// Compare the contents of the buffers // There must be an easier way to do this, but I don''t // know what it is"
307439,Get.java,src/main/org/apache/tools/ant/taskdefs/Get.java,43cb5f9b25a5e32a7211994d49e60cc40e1f86c9,Matthew Jason Benson ,2005-02-25 22:23:07,FUNCTION,public,boolean,doGet,"int logLevel, DownloadProgress progress ",98,t,81197f555a134f3d58f7195fa85046db167bd704,Matthew Jason Benson ,2005-03-01 23:09:58,src/main/org/apache/tools/ant/taskdefs/Get.java,43cb5f9b25a5e32a7211994d49e60cc40e1f86c9,Matthew Jason Benson ,2005-02-25 22:23:07,FUNCTION,public,boolean,doGet,"int logLevel, DownloadProgress progress ",98,DESIGN,165,165,//workaround:  doesn't work on 1.2
309183,Get.java,src/main/org/apache/tools/ant/taskdefs/Get.java,171220cb337ad731d3e79f0db9e45381b615fbb2,Stefan Bodewig ,2013-01-05 06:58:39,"","","","","",0,f,,,,src/main/org/apache/tools/ant/taskdefs/Get.java,faedd2bc5b9fdcaa0650966bc7fef43c5c59cf9a,Stefan Bodewig ,2014-11-16 12:22:52,"","","","","",0,DESIGN,61,62,// HttpURLConnection doesn't have a constant for this in Java5 and // what it calls HTTP_MOVED_TEMP would better be FOUND
311247,ImportTask.java,src/main/org/apache/tools/ant/taskdefs/ImportTask.java,42f31b452be82bd026330f0e3ea44878f8c79e5f,Stefan Bodewig ,2009-11-15 07:25:03,FUNCTION,private,Resource,getFileAttributeResource,"",225,f,,,,src/main/org/apache/tools/ant/taskdefs/ImportTask.java,7046631e9a490e203f61b419a272aed0d428506c,Stefan Bodewig ,2016-01-24 19:35:29,FUNCTION,private,Resource,getFileAttributeResource,"",238,DESIGN,238,238,// maybe this import tasks is inside an imported URL?
312223,Jar.java,src/main/org/apache/tools/ant/taskdefs/Jar.java,a376c57ae162bb14f507c677767dfd8e6b3e7139,Stephane Bailliez ,2001-11-01 19:33:13,FUNCTION,private,void,createIndexList,ZipOutputStream zOut ,205,t,c00d5a6977e62911b613f7b4464e9d953057e4cd,Stefan Bodewig ,2004-04-23 10:03:50,src/main/org/apache/tools/ant/taskdefs/Jar.java,c885f568369156a62e3ccb5b4b93b73b9d054443,Peter Reilly ,2004-03-09 16:49:09,FUNCTION,private,void,createIndexList,ZipOutputStream zOut ,394,DESIGN,224,225,"// try to be smart, not to be fooled by a weird directory name // @fixme do we need to check for directories starting by ./ ?"
321087,Jar.java,src/main/org/apache/tools/ant/taskdefs/Jar.java,13000c1a4670271a3257b3c41dc1e17941067c78,Jesse N. Glick ,2013-07-17 22:46:10,FUNCTION,private,Manifest,getManifestFromJar,File jarFile ,334,f,,,,src/main/org/apache/tools/ant/taskdefs/Jar.java,76455a35cb894dde4142555892bb30a4cee495f1,Stefan Bodewig ,2015-09-19 15:34:23,FUNCTION,private,Manifest,getManifestFromJar,File jarFile ,334,DESIGN,356,356,// TODO - log an error?  throw an exception?
327297,Javac.java,src/main/org/apache/tools/ant/taskdefs/Javac.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,"","","","","",0,t,ba0d3f2a3e98523d8fd5a9c4e8e2005a901eadc0,Sam Ruby ,2000-12-29 14:35:39,src/main/org/apache/tools/ant/taskdefs/Javac.java,b9b4d060f190066ef2a8260646ee50319ccb7368,Conor MacNeill ,2000-11-20 06:25:20,"","","","","",0,DESIGN,306,307,// XXX // we need a way to not use the current classpath.
327319,Javac.java,src/main/org/apache/tools/ant/taskdefs/Javac.java,bce31805e9b4b1360d50be8e001886d58e087e38,James Duncan Davidson ,2000-01-13 10:42:41,FUNCTION,private,void,doJikesCompile,"",466,t,6667e4cdd6d4914852b49e767b9f836a4d6941f2,Stefan Bodewig ,2000-08-07 11:13:38,src/main/org/apache/tools/ant/taskdefs/Javac.java,82e6aad2041eedda98525856f6ab515986772593,Stefan Bodewig ,2000-08-04 14:58:43,FUNCTION,private,void,doJikesCompile,"",614,DESIGN,493,499,"/**
        * XXX
        * Perhaps we shouldn't use properties for these
        * two options (emacs mode and warnings),
        * but include it in the javac directive?
        */"
