id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
7129885,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,825b77fb949b762a03d5badb86e467a582b6ae22,Michael Zhou ,2013-07-15 17:15:44,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,250,t,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,dbeedb11bf33e1f2cbbb4c45358050161cfa56da,Michael Zhou ,2013-07-15 17:15:44,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,275,DESIGN,264,267,"/**
     * TODO: Work on a better way for customizing keybindings and remove
     * temporary navigation hacks.
     */"
7130004,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,72ec0a4f08876b1d7bf1996400b6095cb4373f8a,Michael Zhou ,2013-07-17 10:14:42,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,705,t,ef8738429278128eed1a1f43d13e2f35f152df8a,Shawn Pearce ,2013-08-18 11:27:35,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,98599dd253cc055b60c5ff9a7e6096fd6cbeada1,Michael Zhou ,2013-07-17 10:14:42,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,907,DESIGN,709,709,"// Hack to prevent feedback loop, Chrome seems fine but Firefox chokes."
7130055,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,2c702aaf5a5cef61be7a21c093b8f09071ad4df9,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,void,renderSkips,"",607,t,8dea44ca79af73bdf11230cdf6cfd5da6e257058,David Ostrovsky ,2014-01-27 21:53:47,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,527200c83d139f25f7cc5f174e468c75f0e0a400,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,void,renderSkips,"",782,DESIGN,612,615,"/**
     * TODO: This is not optimal, but shouldn't bee too costly in most cases.
     * Maybe rewrite after done keeping track of diff chunk positions.
     */"
7130061,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,2c702aaf5a5cef61be7a21c093b8f09071ad4df9,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,RenderLineHandler,resizeLinePadding,final Side side ,1007,t,8dea44ca79af73bdf11230cdf6cfd5da6e257058,David Ostrovsky ,2014-01-27 21:53:47,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,527200c83d139f25f7cc5f174e468c75f0e0a400,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,RenderLineHandler,resizeLinePadding,final DisplaySide side ,1324,DESIGN,1006,1006,// TODO: Maybe integrate this with PaddingManager.
7130477,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,"","","","","",0,t,c6e8ab59f787b0565f35413545c1bb7022942ad2,Shawn Pearce ,2013-07-23 22:46:24,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,"","","","","",0,DESIGN,92,92,"// TODO: Better custom keybindings, remove temporary navigation hacks."
7130680,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,f7d6301e8b886f9e4575a927e0568269ba2bb20e,Michael Zhou ,2013-07-31 16:43:18,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,925,t,57b8b92e0b8361c1c6349ae854920efad16a0335,Shawn Pearce ,2013-09-30 01:02:00,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,6eee84266fd3fd5e97fd85fb1bf9073d6d349cfa,Michael Zhou ,2013-07-31 16:43:18,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,922,DESIGN,928,928,// Hack to prevent feedback loop.
7132606,DiffScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,66b8e6ccc885f97892e71e1edd6c9f23428e7471,Shawn Pearce ,2013-12-04 01:42:23,FUNCTION,private,void,renderSkips,int context ,837,t,04bd5ac86720659bd34f95d20b605cb6c8e7ce67,Shawn Pearce ,2013-12-19 15:36:34,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,837f6e57669239e98473562f9b1a9f4500a4478f,Shawn Pearce ,2013-12-04 01:42:23,FUNCTION,private,void,renderSkips,int context ,919,DESIGN,868,869,"// TODO: This is not optimal, but shouldn't be too costly in most cases. // Maybe rewrite after done keeping track of diff chunk positions."
7137273,DraftBox.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,t,19c8230231ba01997b75bf8491c83ce5b988cdbd,Michael Zhou ,2013-06-24 11:30:16,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,DESIGN,32,32,//TODO: Make the buttons functional.
7137274,DraftBox.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,t,19c8230231ba01997b75bf8491c83ce5b988cdbd,Michael Zhou ,2013-06-24 11:30:16,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,DESIGN,56,56,// TODO: Need a resize handler on editArea.
7137331,DraftBox.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,FUNCTION,"",void,onEsc,KeyDownEvent e ,223,t,4b7bfea9c9131f154f129a06c690609723b23a8d,Michael Zhou ,2013-07-19 10:49:33,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/DraftBox.java,9d17450fd00ca041eca590e08b8399734ebd096f,Michael Zhou ,2013-07-11 15:43:56,FUNCTION,"",void,onEsc,KeyDownEvent e ,246,DESIGN,222,222,/** TODO: Unused now. Re-enable this after implementing auto-save */
7137911,Header.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/NavLinks2.java,aa5a928b6eba1972c1ba800d7130b93ee463407a,Michael Zhou ,2013-07-30 14:27:37,FUNCTION,public protected,void,onLoad,NativeMap < FileInfo result ,64,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/Header.java,bf7ee7087a6d356afca82644d4dc5c021fd3fbf8,,,FUNCTION,public protected,void,onLoad,NativeMap < FileInfo result ,145,DESIGN,72,72,// TODO: Maybe use patchIndex.
7139073,PatchSetSelectBox.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/PatchSetSelectBox2.java,f7d6301e8b886f9e4575a927e0568269ba2bb20e,Michael Zhou ,2013-07-31 16:43:18,"","","","","",0,t,e53acd1086008205b21cc8fd9d7e5e9ef079bedc,Michael Zhou ,2013-10-17 20:21:23,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/PatchSetSelectBox2.java,99c3d2b87a3bd897f3fa37a3c28a9d17aa38d619,Michael Zhou ,2013-07-31 16:43:18,"","","","","",0,DESIGN,36,39,"/**
 * HTMLPanel to select among patch sets
 * TODO: Implement download link.
 */"
7140284,PublishedBox.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/PublishedBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,t,19c8230231ba01997b75bf8491c83ce5b988cdbd,Michael Zhou ,2013-06-24 11:30:16,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/PublishedBox.java,41d927825396a3d3c7ec6999b1454cfe0801bbaa,Michael Zhou ,2013-06-21 15:50:55,"","","","","",0,DESIGN,26,26,// TODO: Make the buttons functional.
7141301,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,0c0c026877b879947f0f759574c5efc89c84991a,Michael Zhou ,2013-05-21 15:28:51,FUNCTION,private,CodeMirror,displaySide,"DiffInfo . FileMeta meta, String contents ",132,t,f8a37ca05ee24f8e27280a310d2181bb2dd17874,Michael Zhou ,2013-05-29 11:20:22,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,427bf7dc4c46820e06bd694ce8553b4a5d0a5fe4,Michael Zhou ,2013-05-21 15:28:51,FUNCTION,private,CodeMirror,displaySide,"DiffInfo . FileMeta meta, String contents, Element ele ",140,DESIGN,134,134,// TODO: Handle empty contents
7141330,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,427bf7dc4c46820e06bd694ce8553b4a5d0a5fe4,Michael Zhou ,2013-05-23 11:47:17,FUNCTION,private,void,render,DiffInfo diff ,164,t,f8a37ca05ee24f8e27280a310d2181bb2dd17874,Michael Zhou ,2013-05-29 11:20:22,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,427bf7dc4c46820e06bd694ce8553b4a5d0a5fe4,Michael Zhou ,2013-05-23 11:47:17,FUNCTION,private,void,render,DiffInfo diff ,164,DESIGN,202,202,// TODO: Handle intraline edit.
7141344,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,f8a37ca05ee24f8e27280a310d2181bb2dd17874,Michael Zhou ,2013-05-29 11:20:22,FUNCTION,private,void,render,DiffInfo diff ,158,t,5d5c5c3556c3094fc95fc5d258569151e6818695,Michael Zhou ,2013-06-03 14:10:21,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,b8dcc8de2af51fae4538543e6b3e50665f1f478d,Michael Zhou ,2013-05-29 11:20:22,FUNCTION,private,void,render,DiffInfo diff ,158,DESIGN,174,174,// TODO: Implement intraline
7141411,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,faf65a356ce209e08f4a9c5697d55eb6b0839f50,Michael Zhou ,2013-06-10 09:49:53,FUNCTION,private,void,display,DiffInfo diff ,163,t,426d1590e58cc470b40ad6ece7c8a206ee380643,Michael Zhou ,2013-08-05 14:13:27,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,2d9efb37ab6edef4593138dbb608f7e91b0749db,Michael Zhou ,2013-06-10 09:49:53,FUNCTION,private,void,resizeCodeMirror,"",963,DESIGN,174,174,// TODO: Probably need horizontal resize
7141412,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,faf65a356ce209e08f4a9c5697d55eb6b0839f50,Michael Zhou ,2013-06-10 09:49:53,FUNCTION,private,void,render,DiffInfo diff ,209,t,fe4e246aa857e134597230542b341a6261a1e6ba,Michael Zhou ,2013-07-10 17:41:31,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,4e40cbd44453613ab3d6ff02b0d92ecca783e111,Michael Zhou ,2013-06-10 09:49:53,FUNCTION,private,void,render,DiffInfo diff ,254,DESIGN,216,217,// Common // TODO: Handle skips.
7141564,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,3227f3d80c75442b0bedbdec0567c56c1644ef24,Michael Zhou ,2013-06-28 16:27:18,"","","","","",0,t,fe4e246aa857e134597230542b341a6261a1e6ba,Michael Zhou ,2013-07-10 17:41:31,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,4e40cbd44453613ab3d6ff02b0d92ecca783e111,Michael Zhou ,2013-06-28 16:27:18,"","","","","",0,DESIGN,63,67,"/**
   * TODO: Handle ordering of line widgets. CodeMirror seems to have a bug when
   * multiple line widgets are added to a line: it puts the first widget above
   * the line when the line is clicked upon.
   */"
7141594,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,ab8c8cd365c7dfccf2569fdd9d3d1223bf4f4e85,Michael Zhou ,2013-07-02 19:03:18,FUNCTION,private,SkipBar,renderSkipHelper,"CodeMirror cm, SkippedLine skip ",481,t,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,fe4e246aa857e134597230542b341a6261a1e6ba,Michael Zhou ,2013-07-02 19:03:18,FUNCTION,private,SkipBar,renderSkipHelper,"CodeMirror cm, SkippedLine skip ",482,DESIGN,492,498,"/**
     * TODO: Due to CodeMirror limitation, there's no way to make the first
     * line disappear completely. The current approach leaves an empty line
     * with line number ""1"" still showing, and CodeMirror doesn't like manually
     * setting the display of a line to ""none"". A workaround may be to use
     * inline widget for the first line and regular line widgets for others.
     */"
7141596,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,ab8c8cd365c7dfccf2569fdd9d3d1223bf4f4e85,Michael Zhou ,2013-07-02 19:03:18,FUNCTION,public private,Runnable,updateActiveLine,final CodeMirror cm ,586,t,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,fe4e246aa857e134597230542b341a6261a1e6ba,Michael Zhou ,2013-07-02 19:03:18,FUNCTION,public private,Runnable,updateActiveLine,final CodeMirror cm ,587,DESIGN,604,604,// Ugly workaround because CodeMirror never hides lines completely.
7141747,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,"","","","","",0,t,8dea44ca79af73bdf11230cdf6cfd5da6e257058,David Ostrovsky ,2014-01-27 21:53:47,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,527200c83d139f25f7cc5f174e468c75f0e0a400,Michael Zhou ,2013-07-11 15:43:56,"","","","","",0,DESIGN,115,115,// TODO: Re-implement necessary GlobalKey bindings.
7141749,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,t,d1b2f77ff8ad9ff338d394fdcc59fbd4d72a0521,Michael Zhou ,2013-07-12 09:16:18,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,8add5963332ce48b1654a291d7899b966d215c32,Michael Zhou ,2013-07-11 15:43:56,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,DESIGN,241,241,// TODO: Examine if a better way exists.
7141781,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,d1b2f77ff8ad9ff338d394fdcc59fbd4d72a0521,Michael Zhou ,2013-07-12 09:16:18,FUNCTION,public private,Runnable,updateActiveLine,final CodeMirror cm ,587,t,0485172aaa70e3b1f0e98c00215672657e6f462e,Michael Zhou ,2013-07-13 01:21:55,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,d1b2f77ff8ad9ff338d394fdcc59fbd4d72a0521,Michael Zhou ,2013-07-12 09:16:18,FUNCTION,public private,Runnable,updateActiveLine,final CodeMirror cm ,587,DESIGN,605,609,"/**
         * Ugly workaround because CodeMirror never hides lines completely.
         * TODO: Change to use CodeMirror's official workaround after
         * updating the library to latest HEAD.
         */"
7141796,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,0485172aaa70e3b1f0e98c00215672657e6f462e,Michael Zhou ,2013-07-13 01:21:55,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,t,6bd7b1c78163419309ff53aab50f7c197adba7ee,Michael Zhou ,2013-07-15 12:16:30,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,097b95791517008607f2332e6f4c2be621d6bf3e,Michael Zhou ,2013-07-13 01:21:55,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,DESIGN,230,235,"/**
     * Trying to prevent right click from updating the cursor.
     *
     * TODO: Change to listen on ""contextmenu"" instead. Latest CM has
     * provided a patch that will hopefully make this work.
     */"
7141797,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,0485172aaa70e3b1f0e98c00215672657e6f462e,Michael Zhou ,2013-07-13 01:21:55,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,t,6bd7b1c78163419309ff53aab50f7c197adba7ee,Michael Zhou ,2013-07-15 12:16:30,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,097b95791517008607f2332e6f4c2be621d6bf3e,Michael Zhou ,2013-07-13 01:21:55,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,227,DESIGN,243,246,"/**
     * TODO: Maybe remove this after updating CM to HEAD. The latest VIM mode
     * doesn't enter INSERT mode when document is read only.
     */"
7141875,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,6bd7b1c78163419309ff53aab50f7c197adba7ee,Michael Zhou ,2013-07-15 12:16:30,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,240,t,b65d7ad54c7be3b86237732486a234c130c4b29e,Michael Zhou ,2013-07-16 13:28:29,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,b558c19a00f0a59fa4bc77e5276df59ad39ec651,Michael Zhou ,2013-07-15 12:16:30,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,231,DESIGN,251,251,// TODO: Work on a better way for customizing keybindings.
7141902,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CodeMirrorDemo.java,825b77fb949b762a03d5badb86e467a582b6ae22,Michael Zhou ,2013-07-15 17:15:44,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,250,t,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,dbeedb11bf33e1f2cbbb4c45358050161cfa56da,Michael Zhou ,2013-07-15 17:15:44,FUNCTION,private,void,registerCmEvents,CodeMirror cm ,275,DESIGN,264,267,"/**
     * TODO: Work on a better way for customizing keybindings and remove
     * temporary navigation hacks.
     */"
7142021,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,72ec0a4f08876b1d7bf1996400b6095cb4373f8a,Michael Zhou ,2013-07-17 10:14:42,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,705,t,ef8738429278128eed1a1f43d13e2f35f152df8a,Shawn Pearce ,2013-08-18 11:27:35,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,98599dd253cc055b60c5ff9a7e6096fd6cbeada1,Michael Zhou ,2013-07-17 10:14:42,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,907,DESIGN,709,709,"// Hack to prevent feedback loop, Chrome seems fine but Firefox chokes."
7142072,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,2c702aaf5a5cef61be7a21c093b8f09071ad4df9,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,void,renderSkips,"",607,t,8dea44ca79af73bdf11230cdf6cfd5da6e257058,David Ostrovsky ,2014-01-27 21:53:47,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,527200c83d139f25f7cc5f174e468c75f0e0a400,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,void,renderSkips,"",782,DESIGN,612,615,"/**
     * TODO: This is not optimal, but shouldn't bee too costly in most cases.
     * Maybe rewrite after done keeping track of diff chunk positions.
     */"
7142078,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,2c702aaf5a5cef61be7a21c093b8f09071ad4df9,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,RenderLineHandler,resizeLinePadding,final Side side ,1007,t,8dea44ca79af73bdf11230cdf6cfd5da6e257058,David Ostrovsky ,2014-01-27 21:53:47,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,527200c83d139f25f7cc5f174e468c75f0e0a400,Michael Zhou ,2013-07-17 17:37:37,FUNCTION,private,RenderLineHandler,resizeLinePadding,final DisplaySide side ,1324,DESIGN,1006,1006,// TODO: Maybe integrate this with PaddingManager.
7142494,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,"","","","","",0,t,c6e8ab59f787b0565f35413545c1bb7022942ad2,Shawn Pearce ,2013-07-23 22:46:24,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,1a4f7425fe8968b0b70c9071fc9235003242b7c8,Shawn Pearce ,2013-07-23 12:23:09,"","","","","",0,DESIGN,92,92,"// TODO: Better custom keybindings, remove temporary navigation hacks."
7142697,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,f7d6301e8b886f9e4575a927e0568269ba2bb20e,Michael Zhou ,2013-07-31 16:43:18,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,925,t,57b8b92e0b8361c1c6349ae854920efad16a0335,Shawn Pearce ,2013-09-30 01:02:00,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,6eee84266fd3fd5e97fd85fb1bf9073d6d349cfa,Michael Zhou ,2013-07-31 16:43:18,FUNCTION,public private,Runnable,doScroll,final CodeMirror cm ,922,DESIGN,928,928,// Hack to prevent feedback loop.
7144618,SideBySide.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,66b8e6ccc885f97892e71e1edd6c9f23428e7471,Shawn Pearce ,2013-12-04 01:42:23,FUNCTION,private,void,renderSkips,int context ,837,t,04bd5ac86720659bd34f95d20b605cb6c8e7ce67,Shawn Pearce ,2013-12-19 15:36:34,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySide2.java,837f6e57669239e98473562f9b1a9f4500a4478f,Shawn Pearce ,2013-12-04 01:42:23,FUNCTION,private,void,renderSkips,int context ,919,DESIGN,868,869,"// TODO: This is not optimal, but shouldn't be too costly in most cases. // Maybe rewrite after done keeping track of diff chunk positions."
7148351,SideBySideCommentManager.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySideCommentManager.java,f156a4d76a1521d9aeb8d029a5703e44cbef7b55,Michael Zhou ,2013-08-20 22:58:39,FUNCTION,"",SkippedLine,splitSkips,"int context, List < SkippedLine skips ",232,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/SideBySideCommentManager.java,7e7702653e7c31fad00942bdca4b1bd42e39d811,,,FUNCTION,"",SkippedLine,splitSkips,"int context, List < SkippedLine skips ",217,DESIGN,242,243,"// TODO: This is not optimal, but shouldn't be too costly in most cases. // Maybe rewrite after done keeping track of diff chunk positions."
7149885,Unified.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/Unified.java,f156a4d76a1521d9aeb8d029a5703e44cbef7b55,Michael Zhou ,2013-08-20 22:58:39,FUNCTION,private,void,display,final CommentsCollections comments ,177,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/Unified.java,c52684381ed29f9b7cc30fa5492bd180eeb4d673,,,FUNCTION,private,void,display,final CommentsCollections comments ,177,DESIGN,182,182,// TODO: Handle showLineNumbers preference
7149887,Unified.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/Unified.java,f156a4d76a1521d9aeb8d029a5703e44cbef7b55,Michael Zhou ,2013-08-20 22:58:39,FUNCTION,"",void,setShowLineNumbers,boolean b ,256,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/Unified.java,c52684381ed29f9b7cc30fa5492bd180eeb4d673,,,FUNCTION,"",void,setShowLineNumbers,boolean b ,255,DESIGN,257,257,// TODO: Implement this
7149997,UnifiedChunkManager.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/UnifiedChunkManager.java,f156a4d76a1521d9aeb8d029a5703e44cbef7b55,Michael Zhou ,2013-08-20 22:58:39,FUNCTION,private,int,render,"Region region, int cmLine, boolean useIntralineBg ",116,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/UnifiedChunkManager.java,ee2661c0147440a72397d0af8e1a010d927d7592,,,FUNCTION,private,int,render,"Region region, int cmLine, boolean useIntralineBg ",116,DESIGN,139,139,// TODO: verify addGutterTag
7150157,UnifiedCommentManager.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/UnifiedCommentManager.java,f156a4d76a1521d9aeb8d029a5703e44cbef7b55,Michael Zhou ,2013-08-20 22:58:39,FUNCTION,private,void,newDraft,CodeMirror cm ,359,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/UnifiedCommentManager.java,7e7702653e7c31fad00942bdca4b1bd42e39d811,,,FUNCTION,private,void,newDraft,CodeMirror cm ,337,DESIGN,364,364,// TODO: Handle range comment
7150172,UnifiedCommentManager.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CommentManager.java,04bd5ac86720659bd34f95d20b605cb6c8e7ce67,Shawn Pearce ,2013-12-19 15:36:34,FUNCTION,"",SkippedLine,splitSkips,"int context, List < SkippedLine skips ",163,t,165cd28fb88ebc9b5cec231c747449efd798ef65,Michael Zhou ,2016-03-16 23:54:32,gerrit-gwtui/src/main/java/com/google/gerrit/client/diff/CommentManager.java,0ec1e17477a8bb00472837443239eea9a6839133,Shawn Pearce ,2013-12-19 15:36:34,FUNCTION,"",SkippedLine,splitSkips,"int context, List < SkippedLine skips ",242,DESIGN,164,165,"// TODO: This is not optimal, but shouldn't be too costly in most cases. // Maybe rewrite after done keeping track of diff chunk positions."
7154626,EditScreen.java,gerrit-gwtui/src/main/java/com/google/gerrit/client/editor/EditScreen.java,c4e01806ffef77aadaa8b9805b4129067ec0bcdd,David Ostrovsky ,2015-05-14 22:33:16,FUNCTION,public,void,registerKeys,"",259,f,,,,gerrit-gwtui/src/main/java/com/google/gerrit/client/editor/EditScreen.java,561534b29475f17ffe8e29297062c44abcab34ba,,,FUNCTION,public,void,registerKeys,"",241,DESIGN,267,267,// TODO(davido): Find a better way to prevent key maps collisions
