id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
8465535,TestWebHdfsUrl.java,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web/TestWebHdfsUrl.java,97ccd64401569a8cdabc40c5897e34a03ce4bb22,Kihwal Lee ,2013-03-05 20:17:56,"","","","","",0,f,,,,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/web/TestWebHdfsUrl.java,d22c4239a40a1c7ed49c06038138f0e3f387b4a0,Allen Wittenauer ,2016-01-22 12:15:22,"","","","","",0,DESIGN,49,49,// NOTE: port is never used 
8466049,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/protocolrecords/impl/pb/package-info.java,8e04fa8b8414b66966499347453adbace256559b,Thomas White ,2011-11-01 04:47:10,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8473233,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/hamlet/package-info.java,f5f8f3bca4eeaedeff8181812452ec363c4db744,Vinod Kumar Vavilapalli ,2013-06-17 03:32:49,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8475556,DefaultContainerExecutor.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < Path localDirs ",63,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,d7fdec1e6b465395d2faca6e404e329d20f6c3d8,Robert Kanter ,2016-02-25 16:35:58,FUNCTION,public synchronized,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < String localDirs, List < String logDirs ",82,DESIGN,76,76,// TODO: Why pick first app dir. The same in LCE why not random?
8475557,DefaultContainerExecutor.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < Path localDirs ",63,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,d7fdec1e6b465395d2faca6e404e329d20f6c3d8,Robert Kanter ,2016-02-25 16:35:58,FUNCTION,public synchronized,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < String localDirs, List < String logDirs ",82,DESIGN,84,84,// TODO: DO it over RPC for maintaining similarity?
8477461,SequentialBlockIdGenerator.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,t,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,src/java/org/apache/hadoop/metrics2/impl/package-info.java,827401a9b1d85fe1f443d21ebe9d917ba23153de,Arun Murthy ,2011-05-06 07:28:43,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8478137,DeletionService.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DeletionService.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,delete,"String user, Path subDir, Path ... baseDirs ",69,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DeletionService.java,fa00d3e20560bee412b49e5792595749a247a8ab,Varun Vasudev ,2016-02-11 12:06:42,FUNCTION,public,void,delete,"String user, Path subDir, Path ... baseDirs ",68,DESIGN,70,70,"// TODO if parent owned by NM, rename within parent inline"
8479443,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/log/package-info.java,f5f8f3bca4eeaedeff8181812452ec363c4db744,Vinod Kumar Vavilapalli ,2013-06-17 03:32:49,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8480254,ProbabilityModel.java,mapreduce/src/test/aop/org/apache/hadoop/fi/ProbabilityModel.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,FUNCTION,public static,boolean,injectCriteria,String klassName ,72,f,,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fi/ProbabilityModel.java,10325d97329c214bb3899c8535df5a366bc86d2f,Alejandro Abdelnur ,2012-01-18 22:10:12,FUNCTION,public static,boolean,injectCriteria,String klassName ,72,DESIGN,74,74,// TODO fix this: make it more sophisticated!!!
8480294,TestByteBufferReadWrite.java,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/test/java/org/apache/hadoop/mapred/nativetask/buffer/TestByteBufferReadWrite.java,b2551c06a09fb80a9e69adbc01c4c34b93ad0139,Todd Lipcon ,2014-07-17 17:44:55,FUNCTION,public static,boolean,injectCriteria,String klassName ,72,f,,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/test/java/org/apache/hadoop/mapred/nativetask/buffer/TestByteBufferReadWrite.java,7c91f9b1484d487e792dca051fbd418697049422,Todd Lipcon ,2014-09-05 13:41:18,FUNCTION,public static,boolean,injectCriteria,String klassName ,72,DESIGN,74,74,// TODO fix this: make it more sophisticated!!!
8480385,DockerContainerExecutor.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < Path localDirs ",63,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DockerContainerExecutor.java,dfcbbddb0963c89c0455d41223427165b9f9e537,Wangda Tan ,2015-12-14 11:13:22,FUNCTION,public synchronized,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < String localDirs, List < String logDirs ",82,DESIGN,76,76,// TODO: Why pick first app dir. The same in LCE why not random?
8480386,DockerContainerExecutor.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DefaultContainerExecutor.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < Path localDirs ",63,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/DockerContainerExecutor.java,dfcbbddb0963c89c0455d41223427165b9f9e537,Wangda Tan ,2015-12-14 11:13:22,FUNCTION,public synchronized,void,startLocalizer,"Path nmPrivateContainerTokensPath, InetSocketAddress nmAddr, String user, String appId, String locId, List < String localDirs, List < String logDirs ",82,DESIGN,84,84,// TODO: DO it over RPC for maintaining similarity?
8494901,package-info.java,mapreduce/src/java/org/apache/hadoop/mapred/tools/package-info.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,"","","","","",0,f,,,,hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/mapred/tools/package-info.java,70c392df0e8f8aa809b5000e8b416ab7f878eb5d,Thomas Graves ,2012-05-01 21:46:58,"","","","","",0,DESIGN,1,18,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8499311,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/records/package-info.java,8e04fa8b8414b66966499347453adbace256559b,Thomas White ,2011-11-01 04:47:10,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8502638,package-info.java,mapreduce/src/tools/org/apache/hadoop/tools/package-info.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,"","","","","",0,f,,,,hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/package-info.java,10325d97329c214bb3899c8535df5a366bc86d2f,Alejandro Abdelnur ,2012-01-18 22:10:12,"","","","","",0,DESIGN,1,18,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8502716,NodeManager.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeManager.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,public,void,init,Configuration conf ,86,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeManager.java,d284e187b8db43056236032ebc2114ee462c27f6,Jason Lowe ,2016-02-23 20:49:09,FUNCTION,protected,void,serviceInit,Configuration conf ,134,DESIGN,136,136,// TODO add local dirs to del
8503867,SystemMetricsPublisher.java,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/metrics/SystemMetricsPublisher.java,6b8b1608e64e300e4e1d23c60476febaca29ca38,junping_du ,2014-09-12 10:04:51,FUNCTION,protected,void,serviceInit,Configuration conf ,134,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/metrics/SystemMetricsPublisher.java,f385851141522633184ce394899c659af5ace92a,Jian He ,2016-01-18 16:58:39,FUNCTION,protected,void,serviceInit,Configuration conf ,134,DESIGN,203,203,// TODO add local dirs to del
8505344,Storage.java,hdfs/src/java/org/apache/hadoop/hdfs/server/common/Storage.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,"","","","","",0,t,64641c28b5ea8538033060452b0c45b7f2eeb60c,Eli Collins ,2012-03-30 00:11:14,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/common/Storage.java,6d5510dfb8bdd1cce577dc713b1d5849dc572d91,Todd Lipcon ,2012-02-02 22:12:02,"","","","","",0,DESIGN,76,77,"/* this should be removed when LAST_UPGRADABLE_LV goes beyond -13.
   * any upgrade code that uses this constant should also be removed. */"
8510263,StorageErrorReporter.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,t,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,src/java/org/apache/hadoop/metrics2/impl/package-info.java,827401a9b1d85fe1f443d21ebe9d917ba23153de,Arun Murthy ,2011-05-06 07:28:43,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8511105,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/package-info.java,f5f8f3bca4eeaedeff8181812452ec363c4db744,Vinod Kumar Vavilapalli ,2013-06-17 03:32:49,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8511984,CompressionEmulationUtil.java,mapreduce/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/CompressionEmulationUtil.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,FUNCTION,public,void,map,"NullWritable key, LongWritable value, Context context ",125,f,,,,hadoop-tools/hadoop-gridmix/src/main/java/org/apache/hadoop/mapred/gridmix/CompressionEmulationUtil.java,c4cba6165a3afbf4f1f8ff6b7f11286772d70d6f,Arpit Agarwal ,2015-01-12 21:22:58,FUNCTION,public,void,map,"NullWritable key, LongWritable value, Context context ",126,DESIGN,127,130,//TODO Control the extra data written .. //TODO Should the key\tvalue\n be considered for measuring size? //     Can counters like BYTES_WRITTEN be used? What will be the value of //     such counters in LocalJobRunner?
8512019,CompressionEmulationUtil.java,mapreduce/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/CompressionEmulationUtil.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,FUNCTION,static,InputStream,getPossiblyDecompressedInputStream,"Path file, Configuration conf, long offset ",464,f,,,,hadoop-tools/hadoop-gridmix/src/main/java/org/apache/hadoop/mapred/gridmix/CompressionEmulationUtil.java,c4cba6165a3afbf4f1f8ff6b7f11286772d70d6f,Arpit Agarwal ,2015-01-12 21:22:58,FUNCTION,static,InputStream,getPossiblyDecompressedInputStream,"Path file, Configuration conf, long offset ",467,DESIGN,479,480,//TODO Seek doesnt work with compressed input stream.  //     Use SplittableCompressionCodec?
8514652,NodeStatusUpdaterImpl.java,hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeStatusUpdaterImpl.java,dbecbe5dfe50f834fc3b8401709079e9470cc517,Vinod Kumar Vavilapalli ,2011-08-18 11:07:10,FUNCTION,private,NodeStatus,getNodeStatus,"",193,t,817ead65b99f465fc2dfa18072cf23cadf5f05d0,Arun Murthy ,2011-09-11 17:26:06,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeStatusUpdaterImpl.java,fafe8cd28e726566509c679e19d7da622f29f90d,Arun Murthy ,2011-09-09 01:44:58,FUNCTION,private,NodeStatus,getNodeStatus,"",192,DESIGN,216,216,// TODO: don't set everytime.
8514790,NodeStatusUpdaterImpl.java,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeStatusUpdaterImpl.java,670fa24b48acb407c22fbfdde87ae3123dcbf449,Vinod Kumar Vavilapalli ,2011-10-28 06:45:04,FUNCTION,public protected,void,startStatusUpdater,"",236,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeStatusUpdaterImpl.java,92b7e0d41302b6b110927f99de5c2b4a4a93c5fd,Eric Payne ,2016-03-18 16:11:06,FUNCTION,public protected,void,startStatusUpdater,"",418,DESIGN,269,270,// TODO Better error handling. Thread can die with the rest of the // NM still running.
8517138,RMNodeLabelsManager.java,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/nodelabels/RMNodeLabelsManager.java,db7f1653198b950e89567c06898d64f6b930a0ee,Vinod Kumar Vavilapalli ,2014-10-10 11:44:21,FUNCTION,public protected,void,startStatusUpdater,"",418,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/nodelabels/RMNodeLabelsManager.java,29a582ada0fe195989eca25e5a995895e178f4ea,Wangda Tan ,2015-10-06 11:55:51,FUNCTION,public protected,void,startStatusUpdater,"",418,DESIGN,517,518,// TODO Better error handling. Thread can die with the rest of the // NM still running.
8517661,DFSFolder.java,mapreduce/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSFolder.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,FUNCTION,public,void,upload,"IProgressMonitor monitor, final File file ",78,t,ca1c683b4755958b30af7b6d8dc8c5b9fa55c60b,Robert Joseph Evans ,2012-11-09 17:26:40,hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSFolder.java,cd7157784e5e5ddc4e77144d042e54dd0d04bac1,Arun Murthy ,2011-08-25 00:14:24,FUNCTION,public,void,upload,"IProgressMonitor monitor, final File file ",78,DESIGN,97,97,// XXX don't know what the file is?
8521396,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/view/package-info.java,f5f8f3bca4eeaedeff8181812452ec363c4db744,Vinod Kumar Vavilapalli ,2013-06-17 03:32:49,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8523734,package-info.java,src/java/org/apache/hadoop/classification/tools/package-info.java,980f99bfb7b1c404b6e8346771803e113d16f71d,Thomas White ,2010-04-22 20:48:04,"","","","","",0,f,,,,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/jobhistory/package-info.java,cd7157784e5e5ddc4e77144d042e54dd0d04bac1,Arun Murthy ,2011-08-25 00:14:24,"","","","","",0,DESIGN,1,17,"/*
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */"
8525097,BlockReceiver.java,hdfs/src/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java,a196766ea07775f18ded69bd9e8d239f8cfd3ccc,Todd Lipcon ,2011-06-12 22:00:51,FUNCTION,private,void,readNextPacket,"",375,t,e0ef844280b98dc699ed3f9d948b83828bb8d297,Todd Lipcon ,2012-07-05 22:18:30,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java,83cf475050dba27e72b4e399491638c670621175,Tsz-wo Sze ,2012-05-30 19:10:09,FUNCTION,private,void,readNextPacket,"",447,DESIGN,376,379,"/* This dances around buf a little bit, mainly to read 
     * full packet with single read and to accept arbitarary size  
     * for next packet at the same time.
     */"
8527490,BlockReceiver.java,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java,e0ef844280b98dc699ed3f9d948b83828bb8d297,Todd Lipcon ,2012-07-05 22:18:30,FUNCTION,private,void,readNextPacket,"",469,t,9ea7c06468d236452f03c38a31d1a45f7f09dc50,Aaron Myers ,2012-08-09 21:31:12,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java,0e8e499ff482c165d21c8e4f5ff9c33f306ca0d9,Harsh J ,2012-07-16 02:58:03,FUNCTION,private,void,readNextPacket,"",470,DESIGN,470,473,"/* This dances around buf a little bit, mainly to read 
     * full packet with single read and to accept arbitrary size  
     * for next packet at the same time.
     */"
